property_id,property_address,owner,bucket_keyword,warehouse_score,signals,is_developer_likely,mailing_address
226516,5540 LAMAR BLVD,HOULA LLC,,1,cluster:12,,701 S LAMAR BLVD STE C AUSTIN TX 787041547
736671,19521 BRUE ST 78660,HP TEXAS I LLC,HP TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
882608,204 CANE RIVER RD PFLUGERVILLE 78660,HP TEXAS I LLC,HP TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
527725,13820 CEYLON TEA CIR 78660,HPA JV TEXAS SUBSIDIARY 2019-1 ML LLC,HPA JV,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
718155,2508 GRAND MISSION WAY 78660,HPA TEXAS SUB 2016-2 LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
506896,700 DASHWOOD CREEK CT 78660,HPA TEXAS SUB 2016-2 ML LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
274112,621 SMOKE SIGNAL PASS 78660,HPA TEXAS SUB 2017-1 LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
277292,506 PLEASANT VALLEY DR 78660,HPA TEXAS SUB 2017-1 LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
445239,816 BETTERMAN DR 78660,HPA TEXAS SUB 2017-1 LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
699380,18312 SHALLOW POOL DR 78660,HPA TEXAS SUB 2017-1 LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
749185,12320 MONTCLAIR BND 78732,HPA TEXAS SUB 2017-1 ML LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
836290,18420 MORETO LP 78660,HPA TEXAS SUB 2017-1 ML LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
546494,11602 MORGANS PT ST 78653,HPA TEXAS SUB 2018-1 MS LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
566271,3122 FIORELLINO PL 78613,HPA TEXAS SUB 2018-1 MS LLC,HPA TEXAS,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
568330,18101 TOPSAIL DR 78653,HPA US1 LLC,HPA US,1,cluster:11,,120 S RIVERSIDE PLZ STE 2000 CHICAGO IL 606066995
251116,3802 STECK AVE 78759,HUANG PHILIP REVOCABLE TRUST,,1,concentration:6,,2950 MCKINNEY AVE APT 310 DALLAS TX 752042499
879216,1805 14 ST A 78702,HUANG PHILIP REVOCABLE TRUST,,1,concentration:6,,2950 MCKINNEY AVE APT 310 DALLAS TX 752042499
914230,71 SAN SABA ST B 78702,HUANG PHILIP REVOCABLE TRUST,,1,concentration:6,,2950 MCKINNEY AVE APT 310 DALLAS TX 752042499
914231,71 SAN SABA ST C 78702,HUANG PHILIP REVOCABLE TRUST,,1,concentration:6,,2950 MCKINNEY AVE APT 310 DALLAS TX 752042499
915151,2710 CANTERBURY ST 1 78702,HUANG PHILIP REVOCABLE TRUST,,1,concentration:6,,2950 MCKINNEY AVE APT 310 DALLAS TX 752042499
915152,2710 CANTERBURY ST 2 78702,HUANG PHILIP REVOCABLE TRUST,,1,concentration:6,,2950 MCKINNEY AVE APT 310 DALLAS TX 752042499
196436,ABS 22 SUR 29 TANNEHILL J C ACR 1.00 *(TRT 14),HUDSON MF3 HOLDINGS LLC,,1,cluster:15,,101 PARKLANE BLVD STE 102 SUGAR LAND TX 774785521
1000178,KRAMER LN AUSTIN 78758,HUNGRY GIANT WASTE SYSTEMS LLC,,1,cluster:10,,5900 BALCONES DR STE 100 AUSTIN TX US 787314298
238861,201 PARSONS ST MANOR 78653,HUNTER HEIGHTS LLC,,1,cluster:11,,PO BOX 82653 AUSTIN TX 787082653
212979,3417 CEDAR ST 78705,HY VALLEY LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
285283,903 LIVE OAK ST 78704,HY WOODMONT LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
197045,718 11 ST 78701,I-35 & 11TH STREET LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
949450,5900  BALCONES  DR 100 AUSTIN  78731,IDEA LABS CONSULTING LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
245122,9614 MIDDLE FISKVILLE RD 78753,IMPERIA HOLDINGS LLC,,1,cluster:11,,PO BOX 82653 AUSTIN TX 787082653
458405,11416 RANCH RD 620 78726,IMPERIA HOLDINGS LLC,,1,cluster:11,,PO BOX 82653 AUSTIN TX 787082653
529836,20305 KEARNEY HILL RD 78660,INITIAL POINT HOLDINGS LLC,,1,cluster:11,,21100 CARRIES RANCH RD PFLUGERVILLE TX 786606423
778712,2933 BARLEY FIELD PASS 78660,INITIAL POINT HOLDINGS LLC,,1,cluster:11,,21100 CARRIES RANCH RD PFLUGERVILLE TX 786606423
829690,2908 MISTY SHORE LN 78660,INITIAL POINT HOLDINGS LLC,,1,cluster:11,,21100 CARRIES RANCH RD PFLUGERVILLE TX 786606423
298153,8808 AIRLINE TER AUSTIN 78719,INVESTOR ALLIANCE GROUP LLC,,1,cluster:20,,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257
465999,4439 BREMNER DR AUSTIN 78749,IVG HOLDINGS LLC,,1,cluster:12,,1801 S MOPAC EXPY STE 100 AUSTIN TX 787467546
473565,200 LAS LOMAS DR AUSTIN 78746,IVLGTM LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
509242,2414 BEN WHITE BLVD 78704,J A MUELLER PROPERTIES LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
249021,1203 RUTLAND DR 78758,JAYDENVILLE LLC,,1,cluster:22,,PO BOX 8127 ROUND ROCK TX 786838127
250460,902 KEN ST 78758,JAYDENVILLE LLC,,1,cluster:22,,PO BOX 8127 ROUND ROCK TX 786838127
293034,5208 PLEASANT VALLEY RD,JAYDENVILLE LLC,,1,cluster:22,,PO BOX 8127 ROUND ROCK TX 786838127
880016,6506 DECKER LN 1 AUSTIN 78724,JD'S MARKET DECKER LLC,,1,cluster:10,,1900 E ANDERSON LN STE 103 AUSTIN TX 787521979
268680,12824 TOMANET TRL 78727,JLM PARTNERS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
329474,3602 COUNSELOR DR 78749,JNJ 3602 COUNSELOR LLC,,1,cluster:23,,PO BOX B KINGSVILLE TX 783641604
325219,402 BRAMBLE DR 78745,JNJ 402 BRAMBLE LLC,,1,cluster:23,,PO BOX B KINGSVILLE TX 783641604
277057,15906 WINDERMERE DR 78660,JONAH PROPERTIES LTD,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
707108,15806 WINDERMERE DR 78660,JOSHUA PROPERTIES LTD,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
817906,9120 VILLA NORTE DR VH 66 78726,JRS ENDEAVORS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
104559,1809 INTERVAIL DR AUSTIN 78746,JS TRUST,,1,cluster:10,,100 CONGRESS AVE STE 1100 AUSTIN TX 787014042
312738,612 CLIFFORD DR 78745,K3Q LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
261704,11942 SUNHILLOW BND AUSTIN 78758,KANWAL TX LLC,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
423553,ABS 521 SUR 17 MITCHELL J M ACR .3700,KARIVEPPILA SPRINGS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
423554,ABS 521 SUR 17 MITCHELL J M ACR .883,KARIVEPPILA SPRINGS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
875327,4702 LESLIE AVE A 78721,KASSE PROPERTIES LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
875328,4702 LESLIE AVE B 78721,KASSE PROPERTIES LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
198739,2923 12 ST 78702,KB AROUND THE BLOCK LP,,1,cluster:56,,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172
734063,18833 KEELI LN 78660,KEELI LLC,,1,cluster:20,,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257
280595,1014 DISRAELI CIR 78660,KEITH KATIE L TRUST,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
277098,16044 STONEHAM CIR 78660,KEITH KATIE TRUST,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
277099,16042 STONEHAM CIR 78660,KEITH KATIE TRUST,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
190919,905 TAYLOR ST 78702,KHARBE LEHFED PROPERTIES INC,,1,cluster:18,,3839 BEE CAVES RD STE 200 WEST LAKE HILLS TX 787466400
501064,11300 OAKWOOD DR 78753,KIDD DELMA TRUST,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
277018,16031 STONEHAM CIR 78660,KINGS INVESTMENT TRUST,,1,cluster:17,,PO BOX 789 ROUND ROCK TX 786800789
274850,2316 KLATTENHOFF DR AUSTIN 78728,KLATTENHOFF TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
332454,6809 GREYCLOUD DR AUSTIN 78745,KOYO LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
119423,3411 GLENVIEW AVE 78703,KUNIK HOLDINGS LTD,,1,cluster:12,,701 S LAMAR BLVD STE C AUSTIN TX 787041547
190383,12303 F M RD 969 78724,KUNIK HOLDINGS LTD,,1,cluster:12,,701 S LAMAR BLVD STE C AUSTIN TX 787041547
526881,1800 GREGG LN 78660,KUNIK QOZB LLC,,1,cluster:12,,701 S LAMAR BLVD STE C AUSTIN TX 787041547
986780,1701 SIMOND AVE 418 AUSTIN 78723,LA SILLA REAL ESTATE LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
914852,1212 CHICON ST 103 78702,LANDLORD LITSA LLC,,1,cluster:15,,5900 BALCONES DR STE 100 AUSTIN TX USA 787314298
246151,2203 LANIER DR 78757,LANIER VENTURE LLC,,1,cluster:16,,6423 BURNET LN AUSTIN TX 787573248
255966,10805 LANSHIRE DR 78758,LANSHIRE TEXAS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
146613,2627 GERONIMO TRL AUSTIN 78734,LAPLACE LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
220070,4512 SPEEDWAY 78751,LAPLACE LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
953175,313 17TH ST 1903 78701,LATITUDE COMMERCIAL SERIES A LLC,,1,cluster:15,,101 PARKLANE BLVD STE 102 SUGAR LAND TX 774785521
125667,302 LAURELWOOD DR 78733,LAURELWOOD RENTALS LLC,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
553482,6540 CONVICT HILL RD 78749,LEGEND OAKS HOMEOWNERS ASSOCIATION 2 INC,,1,cluster:32,,% GOODWIN MANAGEMENT INC PO BOX 203310 AUSTIN TX 787203310
553483,6544 CONVICT HILL RD 78749,LEGEND OAKS HOMEOWNERS ASSOCIATION 2 INC,,1,cluster:32,,% GOODWIN MANAGEMENT INC PO BOX 203310 AUSTIN TX 787203310
197275,1705 13 ST 78702,LEONA FIONA LP,,1,cluster:56,,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172
117252,3506 CHERRY LN,LF 2019 GIFT TRUST,,1,cluster:17,,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221
275685,15309 DELAHUNTY LN 78660,LIMITUP HOLDINGS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
377306,6910 CARWILL DR 78724,LIVI YOUNG TEAM LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
187719,4901 CESAR CHAVEZ ST 78702,LLAMA MACHINE PROPERTIES LLC,,1,cluster:21,,2311 ENFIELD RD AUSTIN TX 787033225
187720,4925 CESAR CHAVEZ ST 78702,LLAMA MACHINE PROPERTIES LLC,,1,cluster:21,,2311 ENFIELD RD AUSTIN TX 787033225
338138,302 LOGANBERRY CT 78745,LOGANBERRY LLC,,1,cluster:10,,3600 BALCONES DR AUSTIN TX USA 787315804
272674,1702 BENCH MARK DR 78728,LOT #106 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
271030,1603 BENCH MARK DR 78728,LOT #112 & #113 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
271031,1601 BENCH MARK DR 78728,LOT #112 & #113 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
270945,1707 BENCH MARK DR 78728,LOT #120 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
272619,1709 BENCH MARK DR 78728,LOT #121 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
270949,1702 HYDRO DR 78728,LOT #142 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
278412,15500 SCARLET ST 78728,LOT #22 BLOCK 4 PAMELA HEIGHTS LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
272585,13804 TURBINE DR 78728,LOT #92 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
272584,13806 TURBINE DR 78728,LOT #93 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
272583,13808 TURBINE DR 78728,LOT #94 TURBINE WEST LLC,,1,cluster:11,,4505 SECLUDED HOLLOW AUSTIN TX 787271704
121785,3009 WESTLAKE DR 78746,LOTUS MJ LLC,,1,cluster:13,,804 CONGRESS AVE STE 300 AUSTIN TX 787012630
1003447,VARIOUS LOCATIONS,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396410,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396411,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396412,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396413,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396414,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396415,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396416,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
396418,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
431675,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467487,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467488,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467489,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467490,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467491,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467492,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
467493,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
487305,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
487306,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
534987,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
557668,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
557669,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
557670,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
557671,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
577127,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
577129,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
832042,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
873189,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA INC,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
873190,PERSONAL PROPERTY COMMERCIAL LEASE PLAN USA,LPUSA LLC,,1,concentration:29,,1165 SANCTUARY PKWY ALPHARETTA GA US 300044797
191204,2726 5 ST 78702,LV 2700 E 5TH STREET OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
191205,2700 5 ST 78702,LV 2700 E 5TH STREET OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
191206,2716 5 ST 78702,LV 2700 E 5TH STREET OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
503138,11800 LAMAR BLVD,LYNNWOOD VIEW LLC,,1,cluster:22,,PO BOX 8127 ROUND ROCK TX 786838127
294656,4801 CANDLETREE LN 78744,MACDONALD-HOMES IX LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
293164,4902 SCARSDALE DR 78744,MACDONALD-HOMES VII LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
500015,7106 TOWNSBOROUGH DR 78724,MACDONALD-HOMES VIII LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
335356,4405 DOVEWOOD DR 78744,MACDONALD-HOMES X LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
297772,7321 DIXIE DR 78744,MACDONALD-HOMES XII LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
332734,919 HILLSIDE OAKS DR AUSTIN 78745,MACDONALD-HOMES XV LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
203132,5701 IMPERIAL DR AUSTIN 78724,MACDONALD-HOMES XVII LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
226026,3302 VINTAGE HILLS CV C 78723,MACDONALD-HOMES XX LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
554899,2533 BITTER CREEK DR 78744,MACDONALD-HOMES XXII LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
554775,2421 ROCKRIDGE DR AUSTIN 78744,MACDONALD-HOMES XXIV LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
197101,913 12 ST 78702,MAGENTA WILLOW LP,,1,cluster:56,,1108 LAVACA ST STE 110-348 AUSTIN TX 787012172
729628,8001 MAGNOLIA RIDGE CV AUSTIN 78738,MAGNOLIA RIDGE TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
556336,11444 MENCHACA RD 78652,MANCHACA PARTNERS INC,,1,cluster:11,,2623 JONES RD AUSTIN TX 787452640
219628,7200 ELLINGTON CIR AUSTIN 78724,MANGO SHUFFLERS LLC,,1,cluster:28,,PO BOX 304 DRIFTWOOD TX 786190304
967788,17000 STEGER LN 78660,MANOR PROPERTIES AT 973 LLC,,1,cluster:10,,1900 E ANDERSON LN STE 103 AUSTIN TX 787521979
948351,6001 PARMER LN 370 AUSTIN 78727,MARRS DATA INC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
189303,2113 CESAR CHAVEZ ST 78702,MARVEL INVESTMENT PROPERTIES LLC,,1,cluster:20,,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257
358100,2407 FOUNDERS CIR 78669,MATTLIND LEGACY INVESTMENTS LLC,,1,cluster:11,,336 S CONGRESS AVE STE 100 AUSTIN TX 787041265
236978,14719 U S HY 290 78653,MB & MS ENTERPRISES INC,,1,cluster:11,,PO BOX 82653 AUSTIN TX 787082653
289364,6214 RIVERSIDE DR 78741,MC MEANS INC,,1,cluster:10,,1900 E ANDERSON LN STE 103 AUSTIN TX 787521979
226554,5304 MC CANDLESS ST 78756,MCCANDLESS LLC,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
338339,911 DITTMAR RD 78745,MCHEATH VENTURES LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
822964,1320 MEADOWSOUTH LN AUSTIN 78748,MEADOW LANDS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
208807,3004 MEDICAL ARTS ST 78705,MEDICAL ARTS ST LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
208808,3000 MEDICAL ARTS ST 78705,MEDICAL ARTS ST LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
495418,600 MARLY WAY AUSTIN 78733,MELIORA TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
798924,2111 MELRIDGE PL 2111B 78704,MELRIDGE PLACE LLC,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
760900,4905 MERRITT DR 78744,MERRITT CIRCLE INVESTMENTS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
366860,7924 COMFORT CV 78731,MESA FOREST HOMEOWNERS ASSOCIATION INC,,1,cluster:32,,% GOODWIN MANAGEMENT INC PO BOX 203310 AUSTIN TX 787203310
483325,7620 METRO CENTER DR 78744,MET CENTER PORTFOLIO LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
186444,3230 WHITESTONE BLVD 78613,METALS & MEMORIES LLC,,1,cluster:10,,1900 E ANDERSON LN STE 103 AUSTIN TX 787521979
238536,8701 CROSS PARK DR 78754,MF AUSTIN RIDGE LLC,,1,cluster:17,,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221
190049,4610 MILBURN LN 78702,MILBURN NORTH MACAWS PROPERTIES LLC,,1,cluster:21,,2311 ENFIELD RD AUSTIN TX 787033225
190050,4608 MILBURN LN 78702,MILBURN NORTH MACAWS PROPERTIES LLC,,1,cluster:21,,2311 ENFIELD RD AUSTIN TX 787033225
190036,813 SPRINGDALE RD 78702,MILBURN SOUTH MACAWS PROPERTIES LLC,,1,cluster:21,,2311 ENFIELD RD AUSTIN TX 787033225
190037,4609 MILBURN LN 78702,MILBURN SOUTH MACAWS PROPERTIES LLC,,1,cluster:21,,2311 ENFIELD RD AUSTIN TX 787033225
835888,12909 OLIVERS WAY 78652,MILESTONE COMMUNITY BLDRS LLC,,1,cluster:11,,2100 NORTHLAND DR AUSTIN TX 787561116
864557,11312 DAWES PL 78754,MIVEDHA LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
208866,3211 HAMPTON RD 78705,MJ 2901 PROPERTIES LLC,,1,cluster:14,,4731 CAT MOUNTAIN DR AUSTIN TX 787313507
208868,3213 HAMPTON RD 78705,MJ2901 PROPERTIES LLC,,1,cluster:14,,4731 CAT MOUNTAIN DR AUSTIN TX 787313507
548491,13000 INTERSTATE HY 35 9 78753,MKM HOTEL GROUP LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
908092,2207 PARMER LN AUSTIN,MKM LODGING SERVICES LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
266740,2207 PARMER LN 78727,MKM VENTURES LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
266747,2206 GALWAY ST AUSTIN 78758,MKM VENTURES LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
950191,108 WILD BASIN RD 250 78746,MOBYDISH OF TEXAS LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
724585,1101 MONROE ST 78704,MONROE STREET TRUST,,1,cluster:20,,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257
270739,12921 BURNET RD,MOPAC CROSSING LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
480006,ABS 312 SUR 60 GARCIA F ACR 2.730,MOPAC CROSSING LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
283792,1712 RIVERSIDE DR 78741,MORRISON-MOORE PROPERTIES LTD,,1,cluster:11,,336 S CONGRESS AVE STE 100 AUSTIN TX 787041265
283793,1705 SOUTH LAKESHORE BLVD 78741,MORRISON-MOORE PROPERTIES LTD,,1,cluster:11,,336 S CONGRESS AVE STE 100 AUSTIN TX 787041265
335844,6702 CONGRESS AVE,MORRISON-MOORE PROPERTIES LTD,,1,cluster:11,,336 S CONGRESS AVE STE 100 AUSTIN TX 787041265
179514,21002 DEEDE DR 78645,MT2 LLC SERIES E,,1,cluster:15,,5900 BALCONES DR STE 100 AUSTIN TX USA 787314298
566574,20915 FAWN RIDGE DR LAGO VISTA 78645,MT2 LLC-SERIES E,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
